date,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
02-28,46.4,43.5,52.8,37.5,60.4,40.4,60.1,49.3,35.3,41.4,20.9,62.6,29.6,,20.9,30.8,39.2,50.7,60.3,62.6,43.5
02-29,,43.9,,,,41.0,,,,41.0,,,,,20.9,30.8,39.2,50.7,60.3,62.6,43.5
03-01,46.3,43.4,53.0,37.5,60.4,40.7,60.2,49.0,35.6,41.6,20.3,62.4,30.0,,20.3,31.1,39.4,50.6,60.3,62.4,43.4
03-02,46.1,43.8,52.9,37.5,60.0,41.0,60.3,49.1,35.5,41.0,20.3,62.4,30.1,,20.3,31.2,39.6,50.6,60.3,62.4,43.8
03-03,46.6,43.3,53.0,37.1,60.1,41.0,60.1,49.5,36.0,41.0,20.9,62.4,30.6,,20.9,31.7,39.5,50.9,60.1,62.4,43.3
03-04,46.8,43.4,53.0,37.6,59.9,41.0,60.5,48.7,35.3,41.1,20.6,62.1,31.1,,20.6,31.9,39.7,50.5,60.4,62.1,43.4
03-05,46.4,43.2,53.0,37.3,60.3,41.1,60.6,48.7,35.2,41.4,20.8,62.4,31.3,,20.8,32.1,39.6,50.5,60.5,62.4,43.2
03-06,46.5,43.4,52.9,37.6,59.9,41.7,60.7,49.1,35.3,41.1,20.6,62.1,31.4,,20.6,32.2,39.7,50.6,60.5,62.1,43.4
03-07,45.9,43.2,53.2,37.6,59.8,42.0,60.8,48.7,35.5,40.4,20.8,62.1,31.4,,20.8,32.2,39.3,50.5,60.6,62.1,43.2
03-08,46.0,43.5,53.0,37.6,60.1,42.2,61.1,48.6,35.5,40.9,20.9,62.1,31.7,,20.9,32.4,39.6,50.4,60.9,62.1,43.5
03-09,46.6,43.2,52.9,37.5,60.1,42.4,60.7,48.7,35.5,40.8,20.6,61.9,32.0,,20.6,32.7,39.5,50.4,60.6,61.9,43.2
03-10,46.5,43.4,53.0,37.4,60.0,42.0,61.0,48.9,36.0,40.9,20.8,61.9,32.3,,20.8,33.0,39.5,50.5,60.8,61.9,43.4
03-11,46.1,43.6,53.0,37.6,59.9,42.0,61.0,49.0,35.8,40.6,20.6,61.9,32.3,,20.6,33.0,39.4,50.6,60.7,61.9,43.6
03-12,46.0,42.9,52.9,37.8,60.0,42.7,60.8,48.4,36.1,41.1,21.0,61.9,32.4,,21.0,33.1,39.8,50.2,60.7,61.9,42.9
03-13,46.1,43.0,53.3,37.5,60.4,43.0,61.1,48.1,35.3,41.0,20.8,61.7,32.4,,20.8,33.0,39.6,50.2,60.9,61.7,43.0
03-14,46.5,43.9,53.0,37.4,60.1,43.7,61.3,48.1,36.3,40.8,20.9,61.7,32.5,,20.9,33.3,39.4,50.1,61.1,61.7,43.9
03-15,46.0,43.8,54.3,37.4,60.4,44.4,61.1,48.3,35.6,41.4,20.6,61.7,32.8,,20.6,33.3,39.8,50.7,60.9,61.7,44.4
03-16,46.5,44.5,56.3,37.6,60.5,44.7,61.2,48.0,36.4,41.5,21.2,61.7,33.1,,21.2,33.8,39.9,51.3,61.1,61.7,44.7
03-17,46.4,44.3,59.5,37.6,61.5,44.7,61.3,48.0,36.3,42.0,20.5,61.7,33.3,,20.5,33.9,40.2,52.6,61.4,61.7,44.7
03-18,46.8,45.0,59.3,,64.3,45.2,61.4,47.9,35.6,42.0,21.0,61.4,33.4,,21.0,33.6,42.9,55.9,61.4,64.3,46.0
03-19,46.4,45.0,58.8,37.4,66.7,45.9,61.2,48.1,35.8,42.0,20.8,61.4,33.4,,20.8,33.9,40.1,52.4,61.4,66.7,45.9
03-20,46.5,45.1,58.8,37.6,68.0,46.1,61.8,48.1,36.0,41.6,20.9,61.4,33.6,,20.9,34.1,40.0,52.4,61.7,68.0,46.1
03-21,46.6,45.8,58.9,37.3,69.4,46.1,61.8,47.9,36.4,42.3,20.5,61.2,33.7,,20.5,34.3,40.3,52.3,61.7,69.4,46.1
03-22,46.4,45.5,58.7,37.5,71.1,47.1,62.7,48.3,35.7,42.0,20.5,61.2,34.0,,20.5,34.3,40.2,52.4,62.4,71.1,46.4
03-23,46.4,46.6,58.8,37.5,71.5,47.6,65.5,48.3,36.2,42.2,20.9,61.2,34.2,,20.9,34.6,40.3,52.5,64.6,71.5,46.6
03-24,46.6,49.4,58.8,37.3,71.8,47.2,66.4,48.0,36.4,42.2,20.6,61.2,34.1,,20.6,34.6,40.2,53.1,65.4,71.8,47.2
03-25,46.6,50.0,58.7,37.6,71.4,48.1,67.1,48.2,36.9,42.3,21.1,61.2,34.2,,21.1,34.8,40.5,53.5,65.9,71.4,48.1
03-26,46.5,56.9,58.4,37.1,71.4,47.5,67.7,48.1,36.4,42.3,20.8,61.2,34.4,,20.8,34.8,40.3,57.5,66.4,71.4,47.5
03-27,47.0,63.5,58.6,37.3,71.6,48.2,67.8,48.4,36.8,42.5,21.1,66.7,34.4,,21.1,34.8,40.4,60.5,67.6,71.6,48.2
03-28,47.1,64.7,58.4,37.3,75.1,48.6,67.9,48.0,36.6,42.1,20.8,70.9,34.6,,20.8,35.0,40.2,60.9,70.3,75.1,48.0
03-29,47.0,64.4,60.1,37.5,75.2,47.7,67.9,47.9,36.7,42.6,21.1,71.8,34.7,,21.1,35.1,40.6,61.9,71.1,75.2,47.7
03-30,46.7,63.5,61.4,37.3,75.6,47.9,68.3,48.4,36.7,42.8,21.2,71.8,34.8,,21.2,35.2,40.6,62.2,71.1,75.6,47.9
03-31,46.5,63.0,65.6,37.3,75.9,48.7,69.4,48.6,37.3,42.8,21.0,72.8,34.7,,21.0,35.2,40.6,64.1,72.1,75.9,48.6
04-01,46.6,77.9,69.9,37.3,75.7,48.8,69.8,47.8,36.9,42.6,20.9,73.8,35.0,,20.9,35.4,40.5,69.8,75.3,77.9,47.8
04-02,46.8,76.0,65.5,37.4,75.4,48.4,69.5,47.9,37.8,42.5,21.2,74.3,35.0,,21.2,35.4,40.6,67.1,75.2,76.0,47.9
04-03,46.6,74.3,68.8,37.3,74.1,48.7,69.6,48.2,36.9,42.7,21.5,75.5,35.2,,21.5,35.5,40.5,69.2,74.3,75.5,48.2
04-04,47.4,80.0,68.9,37.3,73.5,48.7,69.5,48.2,37.8,43.0,21.4,76.5,35.2,,21.4,35.6,40.9,69.2,75.9,80.0,48.2
04-05,46.9,83.5,73.5,37.4,73.7,49.0,69.3,48.1,37.7,43.1,21.4,76.2,35.4,,21.4,35.8,40.9,71.0,75.7,83.5,48.1
04-06,46.9,78.1,71.0,37.5,73.8,49.2,69.5,48.1,37.8,42.7,39.8,75.7,35.4,,35.4,37.6,41.5,70.1,75.3,78.1,48.1
04-07,46.7,74.9,68.8,37.5,73.6,49.2,69.3,47.9,38.0,43.2,42.7,75.7,35.7,,35.7,37.6,43.0,69.0,74.7,75.7,47.9
04-08,47.4,71.8,67.5,37.4,73.1,52.1,69.5,47.9,37.5,42.9,44.7,76.9,35.8,,35.8,37.4,44.0,68.3,72.8,76.9,47.9
04-09,47.0,84.6,66.5,37.3,72.4,55.7,69.9,47.9,38.3,43.1,47.2,78.2,35.8,,35.8,37.5,45.4,67.9,77.0,84.6,47.9
04-10,46.9,87.2,66.0,37.6,72.5,69.4,70.1,48.1,38.7,43.1,47.9,77.9,35.8,,35.8,37.9,45.3,69.7,76.8,87.2,48.1
04-11,47.4,90.1,67.5,37.4,74.6,70.3,69.8,48.2,38.3,43.2,48.5,77.7,35.9,,35.9,37.6,45.7,70.0,77.0,90.1,48.5
04-12,47.0,90.5,70.8,37.6,73.8,71.9,69.8,48.2,38.7,43.2,48.7,76.9,35.9,,35.9,37.9,45.5,71.2,76.3,90.5,48.7
04-13,47.4,84.8,73.8,37.4,74.0,72.6,69.5,47.9,39.2,45.4,49.5,76.2,36.1,,36.1,37.8,46.6,73.1,75.8,84.8,49.5
04-14,46.9,83.3,69.1,38.2,75.7,71.6,69.9,48.5,38.9,47.2,64.0,76.2,36.2,,36.2,38.4,47.1,70.6,76.1,83.3,64.0
04-15,47.1,80.3,67.7,38.4,74.6,70.9,70.3,47.8,39.5,47.9,65.2,75.7,36.3,,36.3,38.6,47.5,70.5,75.5,80.3,65.2
04-16,47.5,74.9,66.8,38.8,73.7,70.3,70.7,48.5,39.7,47.9,65.1,75.7,36.3,,36.3,39.0,47.7,70.5,74.7,75.7,65.1
04-17,47.7,74.1,66.4,40.4,73.5,69.7,70.6,48.6,40.6,48.4,65.1,76.2,36.5,,36.5,40.4,48.1,70.0,74.0,76.2,65.1
04-18,47.9,86.9,65.9,41.8,73.5,69.4,71.0,48.2,40.4,48.4,64.8,76.2,36.8,,36.8,40.7,48.1,70.0,75.7,86.9,64.8
04-19,47.6,87.3,66.6,42.2,75.9,69.9,71.5,48.5,41.3,49.1,66.0,77.7,36.8,,36.8,41.5,48.1,70.5,77.3,87.3,66.0
04-20,47.6,87.1,66.3,43.1,76.2,72.7,71.8,48.4,41.1,51.0,67.6,77.2,36.9,,36.9,41.5,48.1,72.2,77.0,87.1,66.3
04-21,47.6,92.4,65.9,44.7,76.8,74.7,71.4,48.2,41.4,53.1,69.5,77.7,37.2,,37.2,42.1,48.0,72.7,77.5,92.4,65.9
04-22,47.7,92.9,66.1,45.7,77.4,75.2,71.4,48.4,42.8,54.5,73.3,77.4,37.4,,37.4,43.3,48.1,74.0,77.4,92.9,66.1
04-23,47.9,93.3,66.4,46.2,77.3,75.2,71.5,48.7,43.1,54.8,75.9,77.4,37.6,,37.6,43.7,48.4,75.5,77.4,93.3,66.4
04-24,47.8,93.4,66.0,45.6,76.4,73.5,71.5,48.9,43.6,54.2,77.1,77.2,37.8,,37.8,44.0,48.4,74.6,77.2,93.4,66.0
04-25,47.9,94.0,66.1,45.1,75.8,72.5,71.2,53.3,43.6,55.0,75.9,76.9,38.0,,38.0,43.9,51.1,73.8,76.7,94.0,66.1
04-26,48.5,95.5,67.9,44.6,74.9,71.9,71.6,54.9,43.4,58.7,73.9,77.4,38.4,,38.4,43.6,52.3,72.7,76.9,95.5,67.9
04-27,48.1,94.4,74.0,44.4,74.8,71.6,71.5,55.8,43.1,70.4,72.7,77.4,38.7,,38.7,43.4,52.7,73.2,76.9,94.4,71.5
04-28,48.1,87.1,75.6,44.6,77.3,71.4,71.5,57.4,43.1,74.1,71.8,78.9,39.2,,39.2,43.4,53.6,74.7,78.6,87.1,71.5
04-29,48.7,86.3,75.4,44.1,77.5,70.9,70.9,60.4,43.5,74.8,73.3,79.6,42.2,,42.2,43.6,55.7,75.0,79.2,86.3,70.9
04-30,48.7,91.4,75.6,44.0,77.9,70.9,70.7,62.0,44.3,75.5,77.8,79.9,44.3,,44.0,44.3,56.7,76.5,79.5,91.4,70.9
05-01,48.7,93.6,75.4,44.0,77.8,70.8,70.4,62.6,45.0,75.8,79.1,79.6,45.5,,44.0,45.1,57.1,76.6,79.5,93.6,70.8
05-02,48.5,93.3,71.4,44.5,77.7,70.5,70.4,62.5,45.8,74.9,78.8,78.6,46.1,,44.5,45.8,56.9,76.0,78.8,93.3,70.5
05-03,48.5,93.0,74.3,46.8,76.6,71.2,71.1,63.0,46.7,75.5,75.6,77.9,46.4,,46.4,46.8,57.2,75.6,77.7,93.0,71.2
05-04,48.6,92.5,75.4,47.4,76.2,72.8,72.5,66.1,47.1,75.8,78.0,77.7,46.7,,46.7,47.2,59.1,75.9,77.9,92.5,72.8
05-05,49.1,91.8,75.3,48.5,76.5,74.9,76.0,73.6,48.4,75.8,78.2,78.2,46.4,,46.4,48.5,63.8,76.2,78.2,91.8,75.3
05-06,49.0,92.3,75.6,49.0,75.4,75.5,77.0,74.6,49.9,76.1,78.3,80.1,46.6,,46.6,49.0,64.7,76.5,79.7,92.3,75.5
05-07,49.1,91.4,75.7,48.1,75.2,76.0,77.4,75.5,51.6,76.0,78.2,80.6,46.6,,46.6,48.3,65.7,76.6,80.1,91.4,75.7
05-08,48.8,90.2,74.1,47.2,76.5,74.4,77.1,75.2,52.0,75.5,77.7,80.1,46.4,,46.4,47.5,65.2,76.8,79.6,90.2,75.2
05-09,49.6,85.0,74.0,47.6,75.4,75.7,77.1,75.5,52.3,76.0,77.8,78.9,46.6,,46.6,48.0,65.3,76.5,78.7,85.0,75.5
05-10,49.7,80.1,75.9,47.3,75.9,75.7,77.1,76.0,52.6,76.0,75.5,78.2,46.9,,46.9,47.8,66.3,76.0,77.9,80.1,75.9
05-11,49.7,78.4,76.1,47.6,75.1,74.1,77.2,75.7,53.3,76.1,75.3,77.7,47.0,,47.0,48.0,65.8,76.1,77.6,78.4,75.3
05-12,49.8,76.3,75.5,47.3,73.8,74.1,77.5,73.1,53.5,75.8,77.1,77.7,46.9,,46.9,47.8,65.3,76.0,77.4,77.7,74.1
05-13,49.2,75.0,75.9,47.0,73.0,76.0,77.4,71.7,53.8,75.8,77.5,79.4,47.5,,47.0,47.8,64.6,76.0,77.4,79.4,75.0
05-14,49.2,73.5,75.9,46.6,72.2,76.5,75.5,73.9,54.3,74.9,75.8,80.8,47.7,,46.6,48.0,65.1,75.6,76.4,80.8,73.9
05-15,49.2,72.9,76.1,48.5,71.1,76.6,76.1,75.3,54.0,74.5,74.5,81.6,48.2,,48.2,48.7,64.3,75.6,76.5,81.6,74.5
05-16,49.5,71.3,76.4,53.7,71.9,76.3,75.8,74.8,65.1,76.0,74.9,83.3,52.1,,49.5,52.4,68.8,75.9,76.4,83.3,74.8
05-17,49.6,97.7,74.8,53.9,72.5,75.8,75.5,73.1,65.6,76.3,77.6,83.3,62.6,,49.6,55.7,69.7,76.0,82.1,97.7,74.8
05-18,49.6,97.3,75.0,54.3,73.7,76.2,75.3,72.1,65.8,77.0,75.4,82.8,65.3,,49.6,56.5,69.6,75.7,81.6,97.3,75.0
05-19,49.3,98.0,74.1,53.8,76.3,75.9,74.3,72.1,65.8,76.4,73.4,83.0,67.2,,49.3,56.2,70.1,76.1,81.7,98.0,74.1
05-20,49.2,98.2,72.2,53.0,76.2,75.5,74.0,71.6,65.7,75.4,71.8,82.3,69.0,,49.2,55.5,70.6,75.5,81.1,98.2,72.2
05-21,49.8,98.3,75.2,54.0,76.4,74.2,73.4,71.2,65.7,73.8,70.5,79.9,73.1,,49.8,56.3,70.9,74.6,79.2,98.3,73.4
05-22,49.4,98.5,75.1,54.1,77.0,75.0,74.7,70.5,65.5,73.6,69.6,82.3,73.7,,49.4,56.4,70.2,75.1,81.2,98.5,73.7
05-23,49.7,98.5,73.7,54.1,77.0,73.9,77.1,69.4,65.3,73.6,68.9,81.6,74.0,,49.7,56.3,69.2,75.2,80.7,98.5,73.7
05-24,49.9,98.7,73.3,54.4,77.1,74.7,77.5,87.5,65.3,72.7,68.3,81.8,74.5,,49.9,56.6,70.9,77.3,86.3,98.7,74.5
05-25,50.2,98.7,71.5,53.8,77.7,74.8,77.6,95.8,65.1,72.6,67.9,82.0,74.7,,50.2,56.1,70.1,77.7,93.1,98.7,74.7
05-26,50.4,96.0,70.0,53.6,77.6,73.9,97.9,95.7,65.2,75.8,68.7,81.1,97.6,,50.4,55.9,69.4,86.9,97.2,97.9,75.8
05-27,50.4,95.7,68.7,53.5,77.7,74.2,97.7,95.8,65.3,76.3,68.5,79.9,97.8,,50.4,55.8,68.7,86.2,97.3,97.8,76.3
05-28,50.6,95.0,68.1,53.1,78.1,74.8,97.7,95.9,66.1,77.4,67.6,78.6,97.8,,50.6,55.7,67.9,85.2,97.3,97.8,77.4
05-29,49.9,94.8,67.8,51.5,87.8,74.9,97.8,96.2,67.4,95.7,66.1,81.8,97.8,,49.9,54.4,67.6,95.2,97.5,97.8,81.8
05-30,50.3,94.6,72.1,50.3,89.1,76.0,97.9,96.3,68.0,97.7,64.9,80.8,97.8,,50.3,53.2,70.5,95.3,97.8,97.9,80.8
05-31,50.1,93.9,71.8,66.7,97.9,76.3,97.9,96.7,69.0,97.4,63.9,80.1,97.8,,50.1,64.5,70.7,97.0,97.9,97.9,80.1
06-01,50.2,91.6,70.2,71.7,98.2,76.6,98.0,97.1,70.5,97.7,62.7,79.9,98.0,,50.2,64.2,71.2,97.3,98.0,98.2,79.9
06-02,49.9,91.1,69.2,75.0,98.3,90.8,98.0,97.3,73.8,97.7,61.6,80.8,98.0,,49.9,63.1,74.5,97.4,98.0,98.3,90.8
06-03,50.2,91.0,79.7,75.7,98.3,98.2,98.2,97.5,75.3,97.8,60.7,82.3,98.2,,50.2,63.6,78.1,97.9,98.2,98.3,91.0
06-04,49.9,90.5,85.4,76.3,98.3,98.3,98.2,97.9,75.5,98.0,59.5,80.3,98.2,,49.9,62.7,78.7,98.1,98.3,98.3,90.5
06-05,50.4,89.8,96.8,76.7,98.4,98.4,98.3,98.0,76.3,98.2,58.2,79.1,98.3,,50.4,61.8,78.1,98.2,98.4,98.4,96.8
06-06,52.9,89.8,96.9,76.4,98.4,98.4,98.3,98.2,97.7,98.4,56.6,80.1,98.3,,52.9,60.6,85.9,98.3,98.4,98.4,97.7
06-07,51.8,90.2,97.3,76.3,98.4,98.4,98.3,98.0,97.8,98.4,57.7,79.1,98.3,,51.8,61.4,85.7,98.3,98.4,98.4,97.8
06-08,52.5,89.2,97.3,76.0,98.4,98.4,98.3,96.3,97.9,98.5,76.6,84.7,98.2,,52.5,76.1,87.4,98.2,98.4,98.5,97.3
06-09,52.6,89.1,97.7,71.1,98.4,98.5,98.4,95.1,97.8,98.5,85.3,98.1,98.2,,52.6,73.9,92.7,98.3,98.5,98.5,97.8
06-10,52.9,88.7,97.5,70.1,98.5,98.7,98.4,94.0,97.9,98.5,86.1,98.1,98.3,,52.9,73.3,91.9,98.3,98.5,98.7,97.9
06-11,54.5,83.5,97.4,69.8,98.5,98.7,98.4,92.9,97.9,98.5,82.4,98.1,98.3,,54.5,72.3,89.2,98.3,98.5,98.7,97.9
06-12,55.9,80.6,98.0,69.0,98.5,98.5,98.4,89.1,97.9,98.5,78.5,98.3,98.3,,55.9,70.9,85.7,98.3,98.5,98.5,98.0
06-13,57.5,79.6,97.7,68.3,98.5,98.5,98.4,82.0,97.9,98.5,75.9,98.3,98.3,,57.5,69.8,81.0,98.3,98.5,98.5,97.9
06-14,57.0,78.5,97.5,67.9,98.5,98.5,98.4,77.5,97.9,98.7,73.1,98.3,98.4,,57.0,69.0,78.1,98.4,98.5,98.7,97.9
06-15,97.1,77.0,97.4,67.5,98.7,98.7,98.4,75.2,97.9,98.7,70.9,98.5,98.4,,67.5,71.7,89.1,98.5,98.7,98.7,97.9
06-16,99.9,75.9,97.3,67.0,97.8,98.7,98.5,72.7,97.9,98.5,68.3,98.5,98.4,,67.0,69.2,88.7,98.5,98.6,99.9,97.9
06-17,99.9,74.9,94.5,66.7,96.8,98.7,98.7,70.8,97.9,98.7,65.8,98.3,98.5,,65.8,67.5,86.7,98.6,98.7,99.9,97.9
06-18,99.9,74.1,89.7,66.0,95.9,98.7,98.7,69.4,97.9,98.7,63.6,98.1,98.5,,63.6,66.7,83.4,98.6,98.7,99.9,97.9
06-19,99.9,72.7,85.0,59.9,93.9,98.7,98.7,68.2,97.9,98.5,61.2,97.8,98.5,,59.9,62.6,80.1,98.5,98.7,99.9,97.8
06-20,100.0,71.9,79.3,56.9,93.1,98.4,98.7,67.7,97.9,97.7,58.7,97.6,98.7,,56.9,60.5,76.3,98.1,98.7,100.0,97.6
06-21,100.0,70.9,75.8,54.4,89.5,97.4,98.7,66.7,97.8,96.5,56.6,96.4,98.7,,54.4,58.6,73.9,97.6,98.7,100.0,96.4
06-22,100.0,69.1,73.6,53.7,83.6,96.7,98.7,64.5,97.8,95.4,55.0,94.2,98.7,,53.7,56.9,71.8,97.1,98.7,100.0,94.2
06-23,100.0,69.2,72.0,52.7,80.4,96.0,98.5,63.2,97.8,93.9,52.8,92.2,98.5,,52.7,54.9,70.9,96.7,98.5,100.0,92.2
06-24,100.0,68.2,70.4,51.5,78.3,95.1,98.3,61.2,97.8,85.8,50.1,90.5,98.7,,50.1,53.4,69.6,96.2,98.6,100.0,85.8
06-25,99.9,65.6,69.6,51.0,76.6,94.4,97.0,59.3,97.8,79.9,50.3,88.8,97.6,,50.3,52.7,68.0,95.4,97.7,99.9,79.9
06-26,99.9,64.1,69.1,50.5,75.2,93.7,96.0,56.6,97.8,77.7,48.5,86.9,97.2,,48.5,51.7,67.1,94.6,97.7,99.9,77.7
06-27,99.9,62.4,68.4,69.9,73.2,92.5,94.9,54.1,97.8,75.3,47.9,84.7,96.3,,47.9,55.8,69.3,93.4,97.5,99.9,75.3
06-28,99.9,61.3,66.8,70.0,71.4,85.1,94.3,51.9,97.9,73.5,46.0,82.3,96.0,,46.0,53.8,68.7,88.8,97.5,99.9,73.5
06-29,99.8,59.8,65.3,69.7,69.3,80.0,93.6,49.1,97.9,74.3,43.8,80.1,95.6,,43.8,51.3,67.7,85.5,97.5,99.8,74.3
06-30,99.8,58.4,63.4,69.6,67.2,76.9,93.2,46.7,98.0,76.8,44.0,77.9,95.0,,44.0,49.0,65.7,84.0,97.4,99.8,76.8
07-01,99.6,56.7,62.0,69.1,65.7,75.3,90.5,45.0,98.0,79.8,42.2,76.0,94.4,,42.2,47.3,64.2,84.1,97.3,99.6,75.3
07-02,99.5,54.8,60.2,68.5,63.5,73.6,85.2,42.5,98.2,77.1,41.1,73.8,89.2,,41.1,45.0,62.2,80.3,96.4,99.5,73.6
07-03,99.3,52.9,58.3,67.5,60.2,71.9,79.7,40.7,98.3,75.3,41.9,72.1,82.1,,40.7,44.1,59.4,77.0,95.1,99.3,71.9
07-04,99.1,51.2,56.9,66.8,57.6,70.3,76.9,39.2,98.3,73.2,43.9,69.9,79.7,,39.2,45.3,57.3,74.7,94.6,99.1,69.9
07-05,98.9,49.0,55.1,65.7,55.8,68.0,74.5,37.2,98.4,71.5,42.0,67.5,77.1,,37.2,43.4,55.5,72.7,94.1,98.9,67.5
07-06,98.9,48.3,70.3,64.4,55.2,66.1,72.6,35.8,98.5,69.8,40.9,65.8,75.3,,35.8,42.4,60.7,71.2,93.9,98.9,66.1
07-07,98.9,47.5,66.6,63.1,54.7,63.9,70.5,34.8,98.4,67.8,39.6,63.6,73.8,,34.8,41.2,59.7,68.9,93.5,98.9,63.9
07-08,99.1,47.1,64.0,61.5,56.3,62.1,68.3,33.2,98.4,66.1,38.6,61.7,72.5,,33.2,40.3,59.4,67.0,93.2,99.1,62.1
07-09,99.4,46.2,60.8,60.4,53.5,59.8,66.4,32.5,97.8,64.4,37.3,59.0,71.6,,32.5,39.1,56.8,65.2,92.6,99.4,60.4
07-10,99.1,45.2,56.8,58.8,52.7,57.0,63.9,31.4,97.4,62.6,36.7,56.6,70.3,,31.4,38.4,55.0,63.1,92.0,99.1,57.0
07-11,98.9,44.6,52.7,57.6,52.4,55.8,61.7,31.6,96.6,60.6,36.2,54.4,68.8,,31.6,37.8,52.5,61.1,91.0,98.9,55.8
07-12,98.9,43.5,51.3,56.8,51.0,53.7,58.7,31.0,96.1,58.7,35.4,51.9,67.3,,31.0,37.0,51.2,58.7,90.4,98.9,53.7
07-13,99.0,43.3,50.5,55.5,50.4,51.8,56.5,30.3,95.4,56.6,34.4,49.8,65.9,,30.3,36.2,50.1,56.5,89.5,99.0,51.8
07-14,98.9,42.8,49.4,54.3,49.4,49.4,53.7,29.7,94.8,54.6,33.7,47.8,64.5,,29.7,35.5,48.8,54.4,88.7,98.9,49.4
07-15,98.9,49.2,49.3,53.3,48.8,47.6,50.6,29.4,90.5,52.7,33.5,46.4,62.7,,29.4,36.0,48.3,52.9,84.9,98.9,49.3
07-16,99.0,54.1,49.6,52.4,48.2,44.9,48.3,29.6,83.8,50.2,32.5,44.4,61.2,,29.6,34.9,46.9,53.0,79.3,99.0,49.6
07-17,99.1,54.4,49.9,50.7,48.0,42.9,46.0,28.8,81.0,48.2,31.7,43.4,59.2,,28.8,34.0,45.0,52.2,76.6,99.1,48.2
07-18,98.9,53.5,48.8,49.2,46.6,41.3,44.3,28.8,78.7,46.4,31.5,42.0,57.5,,28.8,33.5,43.4,50.9,74.4,98.9,46.6
07-19,95.7,52.2,47.9,48.2,47.1,39.5,41.9,28.6,76.5,44.5,31.3,40.8,55.7,,28.6,32.9,41.5,49.8,72.3,95.7,47.1
07-20,87.8,50.9,46.3,47.0,45.6,38.2,40.0,28.8,74.3,42.8,30.8,39.6,54.3,,28.8,32.2,39.8,48.6,70.3,87.8,45.6
07-21,83.2,49.3,45.3,45.8,45.9,36.8,37.9,28.6,72.7,40.9,30.6,39.1,52.7,,28.6,31.9,38.6,47.2,68.7,83.2,45.3
07-22,79.5,48.2,44.1,44.9,45.4,35.8,36.6,28.3,70.6,39.2,30.2,38.8,50.7,,28.3,31.3,37.9,46.5,66.6,79.5,44.1
07-23,76.8,60.4,44.4,44.5,46.2,35.0,35.1,28.6,68.5,38.7,29.9,38.6,48.9,,28.6,30.9,37.2,47.3,66.9,76.8,44.4
07-24,74.7,58.8,40.7,44.1,45.9,34.2,34.1,27.6,66.5,37.4,30.3,38.1,46.9,,27.6,31.0,36.1,46.3,64.9,74.7,40.7
07-25,72.9,58.7,39.5,42.7,45.7,33.6,32.6,27.7,64.8,36.1,29.9,37.6,45.4,,27.7,30.5,35.1,45.5,63.5,72.9,39.5
07-26,71.3,57.7,37.8,41.7,44.4,32.5,49.5,28.0,62.2,35.8,29.7,37.1,43.9,,28.0,30.2,36.6,46.4,61.3,71.3,41.7
07-27,70.1,56.1,36.7,40.8,43.5,32.3,46.6,27.4,60.5,35.6,30.0,,41.9,,27.4,30.3,35.9,45.7,60.0,70.1,41.3
07-28,69.0,54.7,35.7,40.6,43.8,31.5,51.3,27.7,58.5,35.2,29.2,,40.7,,27.7,29.4,35.3,49.1,58.1,69.0,40.7
07-29,68.1,53.1,35.6,39.9,42.9,31.5,51.1,27.5,56.6,35.2,29.4,,39.6,,27.5,29.6,35.3,48.6,56.2,68.1,39.7
07-30,66.8,51.5,35.6,39.2,41.9,30.9,48.2,27.8,54.3,35.2,29.3,,38.0,,27.8,29.5,35.3,46.3,54.0,66.8,38.6
07-31,66.3,50.3,35.2,38.6,41.3,30.1,46.8,27.4,51.7,34.5,29.4,,36.9,,27.4,29.5,34.7,45.2,51.5,66.3,37.7
08-01,66.2,48.5,35.5,38.7,40.1,30.1,44.6,27.5,49.2,34.3,29.7,,35.8,,27.5,29.7,34.7,43.3,49.2,66.2,37.2
08-02,67.9,46.8,34.4,37.2,39.6,29.8,42.3,26.9,46.9,33.6,31.5,,34.8,,26.9,30.0,33.8,41.5,46.9,67.9,36.0
08-03,82.9,44.9,33.4,37.0,38.1,29.9,40.9,27.1,44.6,33.2,31.2,,34.3,,27.1,30.1,33.3,40.1,44.9,82.9,35.6
08-04,79.9,43.6,32.9,36.7,38.0,29.6,38.4,27.5,42.2,32.6,30.5,,34.2,,27.5,29.7,32.7,38.3,43.4,79.9,35.5
08-05,77.7,42.0,31.8,37.1,37.3,29.0,37.1,27.8,40.1,32.2,30.4,,51.4,,27.8,29.1,31.9,39.2,50.5,77.7,37.1
08-06,76.3,41.4,31.2,57.0,37.5,28.6,35.3,27.6,38.0,31.8,30.3,,53.4,,27.6,28.8,31.4,40.4,56.6,76.3,36.4
08-07,75.6,40.3,30.8,60.8,36.9,28.6,33.6,27.5,36.0,31.3,29.2,,53.8,,27.5,28.7,30.9,39.3,60.1,75.6,34.8
08-08,74.4,39.3,30.1,62.3,37.4,28.6,32.6,28.0,35.3,31.0,29.4,,52.7,,28.0,28.7,30.4,38.7,61.3,74.4,34.0
08-09,73.3,38.1,29.5,61.7,40.1,28.6,33.1,27.6,35.2,30.6,29.2,,53.3,,27.6,28.7,29.8,39.5,60.8,73.3,34.1
