date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
03-25,24.0,39.3,32.7,30.4,35.9,33.9,33.6,35.9,25.8,44.4,11.5,,11.5,24.0,30.4,35.9,39.3,44.4,33.6
03-26,35.0,34.9,38.7,25.3,34.6,26.6,40.4,31.2,26.2,47.5,12.7,,12.7,25.3,26.6,35.0,40.4,47.5,34.6
03-27,38.8,30.2,44.3,32.5,34.5,29.0,42.4,22.6,29.8,47.6,13.7,,13.7,22.6,29.8,38.8,44.3,47.6,32.5
03-28,41.2,30.5,47.3,37.0,31.9,33.8,40.5,24.0,37.5,41.4,25.2,,24.0,25.2,31.9,40.5,41.4,47.3,37.0
03-29,41.3,38.1,45.7,26.6,35.9,34.4,29.6,29.1,39.1,33.2,35.9,,26.6,29.1,33.2,38.1,41.3,45.7,35.9
03-30,41.1,34.7,46.0,24.9,39.2,38.2,27.4,32.2,23.8,33.6,25.2,,23.8,24.9,27.4,38.2,41.1,46.0,33.6
03-31,41.4,29.7,47.5,28.1,32.0,44.0,28.6,39.6,29.2,34.2,24.8,,24.8,28.1,29.2,39.6,44.0,47.5,32.0
04-01,38.9,33.1,41.0,29.2,32.9,44.8,33.9,42.2,38.4,35.4,32.4,,29.2,32.4,33.1,38.9,42.2,44.8,35.4
04-02,32.3,26.8,32.5,35.4,36.0,42.2,36.8,29.3,45.3,41.5,37.9,,26.8,29.3,32.5,37.9,42.2,45.3,36.0
04-03,37.9,26.6,28.5,40.9,31.2,30.1,36.5,28.2,47.8,38.9,32.4,,26.6,28.2,30.1,37.9,40.9,47.8,32.4
04-04,42.4,30.6,36.7,44.1,26.7,37.8,39.3,37.0,49.4,40.9,16.6,,16.6,26.7,36.7,40.9,44.1,49.4,37.8
04-05,42.2,32.0,42.4,39.1,31.9,40.1,40.0,39.2,48.3,37.7,15.2,,15.2,31.9,37.7,40.1,42.4,48.3,39.2
04-06,39.9,32.6,41.1,40.9,41.2,43.2,38.8,40.1,31.9,28.9,22.2,,22.2,28.9,32.6,40.9,41.2,43.2,39.9
04-07,40.4,37.4,39.2,46.0,45.1,43.6,41.0,39.9,38.4,35.7,35.2,,35.2,35.7,38.4,41.0,45.1,46.0,39.9
04-08,34.7,41.6,31.3,44.5,41.2,37.4,45.8,43.0,42.5,42.1,38.2,,31.3,34.7,38.2,42.5,44.5,45.8,41.6
04-09,22.1,45.8,33.3,38.7,28.6,36.0,44.6,39.8,37.8,44.3,40.3,,22.1,28.6,36.0,40.3,44.6,45.8,38.7
04-10,24.2,45.7,39.2,40.0,33.3,43.2,27.3,38.8,41.6,30.0,44.3,,24.2,27.3,33.3,41.6,44.3,45.7,39.2
04-11,33.7,46.6,42.7,39.9,40.3,50.6,26.0,39.8,41.9,38.1,48.6,,26.0,33.7,39.8,42.7,48.6,50.6,40.3
04-12,36.5,44.7,40.5,41.1,44.3,37.5,27.4,32.5,39.8,19.9,47.5,,19.9,27.4,36.5,41.1,44.7,47.5,39.8
04-13,40.2,30.8,43.8,44.1,48.5,24.7,31.0,24.5,38.9,20.7,39.7,,20.7,24.5,30.8,40.2,44.1,48.5,38.9
04-14,34.1,27.3,42.8,41.7,44.1,33.2,40.2,24.9,38.0,33.0,30.9,,24.9,27.3,33.0,40.2,42.8,44.1,34.1
04-15,35.6,36.9,21.8,30.3,40.4,42.4,43.5,34.5,30.3,40.1,30.9,,21.8,30.3,30.9,40.1,42.4,43.5,35.6
04-16,31.3,36.9,25.0,29.2,44.4,46.3,37.8,32.7,27.3,40.2,38.3,,25.0,27.3,31.3,38.3,44.4,46.3,36.9
04-17,20.3,40.8,29.9,27.6,46.7,29.9,37.0,33.6,28.6,41.6,43.4,,20.3,27.6,29.9,40.8,43.4,46.7,33.6
04-18,21.3,47.3,36.9,29.8,47.5,32.4,42.6,37.1,34.7,46.9,40.4,,21.3,29.8,34.7,42.6,47.3,47.5,37.1
04-19,31.1,41.1,37.7,35.5,41.1,41.9,47.2,36.4,38.7,47.8,26.5,,26.5,31.1,36.4,41.1,47.2,47.8,38.7
04-20,34.4,44.2,41.3,42.9,39.6,32.7,46.4,37.3,31.7,43.8,24.2,,24.2,31.7,34.4,42.9,44.2,46.4,39.6
04-21,38.7,46.9,43.7,46.9,34.0,40.7,41.8,38.4,37.8,48.7,33.3,,33.3,34.0,38.4,43.7,46.9,48.7,40.7
04-22,40.5,48.9,42.5,50.6,37.8,45.3,41.4,41.3,37.3,35.7,32.3,,32.3,35.7,37.8,42.5,48.9,50.6,41.3
04-23,29.4,34.3,41.2,41.1,45.7,48.7,43.1,42.3,38.4,29.7,35.5,,29.4,29.7,35.5,42.3,45.7,48.7,41.1
04-24,34.7,38.3,40.7,40.3,40.6,43.2,46.0,39.8,43.4,29.4,38.0,,29.4,34.7,38.3,40.7,43.4,46.0,40.3
04-25,40.9,45.6,35.1,34.9,32.9,44.0,47.1,43.6,47.0,35.2,32.1,,32.1,32.9,35.1,44.0,47.0,47.1,40.9
04-26,42.0,34.9,34.8,31.4,35.5,47.4,46.2,47.1,40.2,44.5,39.0,,31.4,34.8,35.5,44.5,47.1,47.4,40.2
04-27,44.7,30.6,39.0,35.2,33.1,49.9,46.8,49.6,33.2,48.1,42.8,,30.6,33.1,35.2,46.8,49.6,49.9,42.8
04-28,48.2,29.1,42.2,33.2,26.4,51.5,46.7,48.8,38.5,46.4,38.7,,26.4,29.1,38.5,46.7,48.8,51.5,42.2
04-29,50.4,29.8,47.5,33.1,29.0,46.9,39.0,51.5,47.3,36.2,46.8,,29.0,29.8,36.2,47.3,50.4,51.5,46.8
04-30,49.5,31.8,50.6,33.2,36.0,39.7,36.1,54.4,53.0,40.2,50.0,,31.8,33.2,36.1,50.0,53.0,54.4,40.2
05-01,32.5,38.7,50.5,32.7,42.1,36.1,31.6,53.0,54.6,42.4,51.2,,31.6,32.5,36.1,50.5,53.0,54.6,42.1
05-02,33.2,46.1,51.0,36.5,43.1,33.4,36.7,49.5,45.7,42.9,47.0,,33.2,33.4,36.7,46.1,49.5,51.0,43.1
05-03,40.7,52.2,47.4,43.7,44.2,37.3,41.2,49.8,38.0,36.3,47.8,,36.3,37.3,40.7,47.4,49.8,52.2,43.7
05-04,45.4,54.0,44.4,49.0,50.1,43.2,43.8,43.1,42.2,33.7,44.0,,33.7,42.2,43.2,45.4,50.1,54.0,44.0
05-05,47.6,51.6,41.1,52.4,54.5,49.0,45.6,45.8,46.5,44.4,38.3,,38.3,41.1,45.6,49.0,52.4,54.5,46.5
05-06,40.0,45.5,40.8,44.8,51.1,53.7,46.7,51.2,52.5,53.1,38.0,,38.0,40.0,44.8,51.2,53.1,53.7,46.7
05-07,38.2,34.5,42.7,37.1,48.8,55.0,42.1,46.3,54.7,52.3,40.2,,34.5,37.1,40.2,48.8,54.7,55.0,42.7
05-08,36.4,35.8,39.0,36.7,46.5,55.6,36.1,45.8,44.4,47.2,45.0,,35.8,36.1,36.7,45.8,47.2,55.6,44.4
05-09,39.6,41.5,33.3,44.1,43.4,58.3,34.4,47.4,40.1,39.7,46.2,,33.3,34.4,39.7,44.1,47.4,58.3,41.5
05-10,44.1,41.9,35.1,39.5,40.5,57.6,35.9,52.3,37.4,45.9,44.1,,35.1,35.9,39.5,44.1,52.3,57.6,41.9
05-11,45.7,30.7,41.1,39.1,48.0,52.2,41.7,48.9,39.0,46.7,43.9,,30.7,39.0,41.1,46.7,48.9,52.2,43.9
05-12,50.7,27.8,48.4,45.8,52.1,46.6,46.7,50.4,45.1,36.9,44.6,,27.8,36.9,45.1,48.4,50.7,52.1,46.6
05-13,54.5,32.3,47.0,52.6,49.8,44.6,50.0,48.1,52.8,43.9,44.8,,32.3,43.9,44.8,50.0,52.8,54.5,48.1
05-14,56.0,38.7,42.0,54.6,48.2,46.9,52.1,48.9,55.1,51.6,45.0,,38.7,42.0,46.9,52.1,55.1,56.0,48.9
05-15,54.5,46.2,34.5,46.8,46.7,50.1,52.6,48.2,54.1,55.8,46.8,,34.5,46.2,46.8,52.6,54.5,55.8,48.2
05-16,53.8,51.1,35.4,39.2,40.6,52.8,50.3,49.3,52.1,57.3,49.0,,35.4,39.2,49.0,52.1,53.8,57.3,50.3
05-17,50.9,54.2,41.8,39.8,31.3,51.5,36.8,55.7,49.2,55.6,49.5,,31.3,36.8,41.8,51.5,55.6,55.7,49.5
05-18,43.4,55.7,42.8,41.1,28.9,49.3,36.7,56.6,51.6,53.6,48.6,,28.9,36.7,42.8,51.6,55.7,56.6,48.6
05-19,40.6,52.6,38.9,46.5,33.1,48.1,36.6,53.4,53.6,55.6,47.9,,33.1,36.6,40.6,52.6,53.6,55.6,47.9
05-20,41.6,51.7,43.1,50.8,39.4,49.3,32.6,41.2,53.7,35.7,46.9,,32.6,35.7,41.2,49.3,51.7,53.7,43.1
05-21,46.2,50.3,46.3,47.0,41.6,52.2,33.7,43.4,44.1,35.9,47.6,,33.7,35.9,43.4,47.0,50.3,52.2,46.2
05-22,53.7,49.6,41.2,42.1,46.3,48.5,33.6,49.5,43.2,44.8,47.8,,33.6,41.2,43.2,48.5,49.6,53.7,46.3
05-23,55.2,44.2,35.8,44.3,47.8,49.0,32.7,44.2,38.3,41.2,49.0,,32.7,35.8,41.2,47.8,49.0,55.2,44.2
05-24,52.1,43.5,39.1,44.9,56.0,54.4,37.0,40.6,42.1,43.3,51.6,,37.0,39.1,42.1,51.6,54.4,56.0,43.5
05-25,53.5,44.1,41.8,44.2,52.0,57.3,43.8,45.2,48.9,48.6,52.2,,41.8,43.8,44.2,52.0,53.5,57.3,48.6
05-26,53.5,50.2,44.3,42.2,50.7,55.9,46.9,52.5,51.4,56.5,50.6,,42.2,44.3,50.2,52.5,55.9,56.5,50.7
05-27,52.4,56.2,46.2,43.1,46.3,49.3,35.6,57.3,52.5,58.9,48.3,,35.6,43.1,46.3,52.5,57.3,58.9,49.3
05-28,47.0,59.4,45.8,46.3,48.7,47.3,36.2,59.7,56.5,53.5,51.4,,36.2,45.8,47.0,53.5,59.4,59.7,48.7
05-29,42.0,57.2,47.1,50.4,52.0,49.9,40.2,61.1,56.6,42.0,53.0,,40.2,42.0,47.1,53.0,57.2,61.1,50.4
05-30,46.2,52.5,52.2,50.3,55.0,54.6,44.4,60.7,52.3,37.2,52.2,,37.2,44.4,50.3,52.5,55.0,60.7,52.2
05-31,46.7,55.9,57.5,52.2,54.8,56.9,49.1,57.5,53.0,41.0,52.9,,41.0,46.7,52.2,55.9,57.5,57.5,53.0
06-01,49.1,54.1,59.4,54.1,51.2,53.0,52.8,59.6,55.4,47.2,48.2,,47.2,48.2,51.2,54.1,59.4,59.6,53.0
06-02,56.8,57.2,56.0,56.7,54.1,54.6,53.1,59.8,58.5,53.1,46.5,,46.5,53.1,54.1,56.8,58.5,59.8,56.0
06-03,58.0,57.2,54.9,58.9,57.3,58.3,52.1,60.0,61.3,56.2,48.0,,48.0,52.1,56.2,58.3,60.0,61.3,57.3
06-04,57.9,56.9,54.9,60.2,60.2,60.6,52.4,61.5,63.4,56.1,51.0,,51.0,52.4,56.1,60.2,61.5,63.4,57.9
06-05,56.5,56.5,46.9,62.4,61.0,61.9,53.8,61.5,63.1,55.6,53.9,,46.9,53.8,55.6,61.5,62.4,63.1,56.5
06-06,57.3,56.3,44.2,63.7,61.1,60.6,55.3,49.4,62.8,56.1,53.9,,44.2,49.4,55.3,60.6,62.8,63.7,56.3
06-07,59.2,56.8,47.5,60.7,61.8,59.9,56.2,46.1,60.5,57.9,50.0,,46.1,47.5,56.2,59.9,60.7,61.8,57.9
06-08,62.0,49.6,52.8,60.7,60.5,59.9,50.2,34.9,57.6,60.8,51.1,,34.9,49.6,51.1,60.5,60.8,62.0,57.6
06-09,63.6,50.5,56.4,63.1,61.2,62.2,44.9,41.5,59.3,63.6,51.9,,41.5,44.9,51.9,62.2,63.6,63.6,59.3
06-10,65.5,56.8,50.2,62.3,60.6,58.5,51.6,49.5,57.1,65.3,52.1,,49.5,50.2,52.1,60.6,65.3,65.5,57.1
06-11,60.0,55.1,47.9,57.2,57.8,56.6,56.0,56.2,55.4,66.3,53.6,,47.9,53.6,55.4,57.2,60.0,66.3,56.2
06-12,61.8,55.6,51.7,57.5,49.0,62.2,57.1,62.2,62.0,65.7,48.3,,48.3,49.0,55.6,62.0,62.2,65.7,57.5
06-13,62.7,55.9,54.7,49.5,46.4,65.5,57.9,59.1,65.8,58.5,46.8,,46.4,46.8,54.7,59.1,65.5,65.8,57.9
06-14,57.9,48.8,56.1,53.8,54.2,63.4,56.0,54.6,66.8,48.7,49.1,,48.7,48.8,53.8,56.1,63.4,66.8,54.6
06-15,57.6,53.4,57.8,58.3,59.0,62.5,54.2,59.3,68.8,53.0,46.4,,46.4,53.0,54.2,59.0,62.5,68.8,57.8
06-16,58.8,54.3,61.1,56.8,61.7,55.1,53.4,59.9,69.2,62.5,45.8,,45.8,53.4,55.1,61.1,62.5,69.2,58.8
06-17,59.6,52.5,61.6,58.5,63.2,55.8,50.5,53.5,69.0,63.6,50.0,,50.0,50.5,53.5,61.6,63.6,69.0,58.5
06-18,60.6,46.9,62.9,62.3,62.0,55.4,51.1,50.5,67.3,57.2,56.8,,46.9,50.5,55.4,62.0,62.9,67.3,57.2
06-19,58.4,50.2,63.4,64.7,63.8,56.7,56.6,52.2,64.5,51.6,58.1,,50.2,51.6,56.6,63.4,64.5,64.7,58.1
06-20,56.1,56.8,64.5,67.7,66.5,58.1,57.3,57.0,66.4,48.5,56.1,,48.5,56.1,56.8,64.5,66.5,67.7,57.3
06-21,58.2,59.0,66.5,68.8,66.7,64.5,47.4,61.3,65.8,57.1,56.1,,47.4,56.1,58.2,65.8,66.7,68.8,61.3
06-22,57.1,59.1,64.7,66.8,66.1,62.2,41.1,62.2,66.3,56.3,57.3,,41.1,56.3,57.3,64.7,66.3,66.8,62.2
06-23,57.8,59.1,64.5,64.9,61.6,62.4,45.8,61.7,59.1,54.8,53.4,,45.8,53.4,57.8,61.7,64.5,64.9,59.1
06-24,57.0,60.6,63.1,63.3,61.1,56.9,53.8,62.6,54.0,55.7,53.8,,53.8,53.8,55.7,61.1,63.1,63.3,57.0
06-25,57.9,61.5,63.4,61.6,62.7,61.1,58.2,63.9,52.2,57.9,58.1,,52.2,57.9,58.1,61.6,63.4,63.9,61.1
06-26,63.4,58.1,65.3,62.5,63.9,67.7,58.5,59.4,55.3,55.1,59.8,,55.1,55.3,58.5,63.4,65.3,67.7,59.8
06-27,68.3,52.2,65.3,65.2,62.9,69.1,59.4,61.4,55.9,56.6,57.7,,52.2,55.9,57.7,65.2,68.3,69.1,61.4
06-28,69.2,56.1,65.1,64.2,62.7,65.9,61.8,62.2,56.0,59.6,57.1,,56.0,56.1,59.6,64.2,65.9,69.2,62.2
06-29,67.7,60.1,66.0,60.3,59.8,62.1,62.7,50.0,53.2,61.6,54.1,,50.0,53.2,59.8,62.1,66.0,67.7,60.3
06-30,67.0,63.1,66.5,56.6,58.0,59.9,58.2,48.2,53.8,57.6,55.1,,48.2,53.8,56.6,59.9,66.5,67.0,58.0
07-01,66.9,60.9,65.7,51.2,61.8,61.0,59.2,56.1,58.5,57.6,59.4,,51.2,56.1,58.5,61.0,65.7,66.9,59.4
07-02,66.3,61.7,64.6,53.5,61.5,64.7,61.3,58.9,62.9,59.8,61.7,,53.5,58.9,61.3,62.9,64.7,66.3,61.7
07-03,66.1,61.8,64.3,55.7,62.9,64.1,60.1,59.0,64.9,60.4,62.9,,55.7,59.0,60.4,64.1,64.9,66.1,62.9
07-04,63.8,62.0,61.9,58.7,65.1,64.1,58.9,61.5,66.1,61.1,63.9,,58.7,58.9,61.5,63.9,65.1,66.1,62.0
07-05,63.7,60.4,56.4,62.2,67.4,65.9,59.4,64.2,64.6,58.9,61.9,,56.4,58.9,60.4,64.2,65.9,67.4,62.2
07-06,60.5,64.1,55.6,62.0,66.5,65.8,60.9,65.9,66.0,57.1,62.9,,55.6,57.1,60.9,65.8,66.0,66.5,62.9
07-07,60.1,64.6,51.6,61.2,64.9,65.0,58.8,63.7,66.9,60.5,62.6,,51.6,58.8,60.5,64.6,65.0,66.9,62.6
07-08,62.4,62.4,51.2,62.1,64.2,64.3,57.5,63.0,69.9,63.5,62.0,,51.2,57.5,62.1,63.5,64.3,69.9,62.4
07-09,64.7,59.3,50.5,63.0,64.1,65.3,58.5,63.0,72.5,66.9,64.4,,50.5,58.5,63.0,64.7,66.9,72.5,64.1
07-10,67.4,59.2,50.4,62.7,62.4,65.0,62.9,64.8,69.7,64.6,63.5,,50.4,59.2,62.7,64.8,67.4,69.7,63.5
07-11,62.6,59.4,53.8,55.0,60.0,61.5,63.8,67.6,69.0,63.8,62.8,,53.8,55.0,60.0,63.8,67.6,69.0,62.6
07-12,58.9,61.6,57.9,59.7,56.2,58.0,64.1,68.2,69.0,63.5,64.9,,56.2,57.9,58.9,64.1,68.2,69.0,61.6
07-13,60.3,63.6,58.3,61.8,58.4,61.6,61.4,67.2,64.2,64.2,65.5,,58.3,58.4,61.4,64.2,65.5,67.2,61.8
07-14,61.8,64.8,54.7,63.0,61.6,59.9,61.8,65.9,57.2,62.5,64.7,,54.7,57.2,61.6,63.0,64.8,65.9,61.8
07-15,61.1,62.1,54.5,65.0,62.2,60.6,63.6,65.4,60.2,60.0,63.5,,54.5,60.0,60.6,63.5,65.0,65.4,62.1
07-16,58.6,61.7,58.2,64.6,62.7,61.9,65.2,62.3,62.6,63.7,66.5,,58.2,58.6,61.9,63.7,65.2,66.5,62.6
07-17,59.4,60.3,60.6,64.0,63.5,63.0,63.9,61.9,63.9,67.0,70.2,,59.4,60.3,61.9,63.9,67.0,70.2,63.5
07-18,58.9,62.0,55.1,58.9,65.0,65.6,63.4,63.3,65.8,65.7,64.6,,55.1,58.9,62.0,65.0,65.7,65.8,63.4
07-19,61.4,63.7,53.4,58.2,64.1,67.2,64.7,65.0,65.7,65.4,63.8,,53.4,58.2,63.7,65.0,65.7,67.2,64.1
07-20,62.1,61.9,54.4,59.8,60.5,65.1,64.3,65.3,63.8,65.2,63.8,,54.4,59.8,61.9,64.3,65.2,65.3,63.8
07-21,63.2,62.6,54.7,60.9,58.2,66.1,65.3,65.1,62.7,66.2,64.6,,54.7,58.2,62.6,65.1,66.1,66.2,63.2
07-22,64.8,65.4,56.9,60.9,60.9,65.7,66.5,55.8,61.6,67.7,66.5,,55.8,56.9,60.9,65.7,66.5,67.7,64.8
07-23,64.8,67.2,59.1,63.6,62.7,65.4,64.2,55.6,62.4,66.9,68.4,,55.6,59.1,62.7,65.4,67.2,68.4,64.2
07-24,60.1,63.2,57.9,64.6,60.9,64.4,63.0,55.3,62.0,58.7,67.2,,55.3,57.9,60.1,63.2,64.6,67.2,62.0
07-25,62.4,63.6,59.1,64.2,54.8,63.9,57.8,56.1,60.4,58.7,64.6,,54.8,56.1,58.7,63.6,64.2,64.6,60.4
07-26,64.6,63.3,60.6,62.6,57.4,65.0,58.9,59.8,59.6,59.7,64.7,,57.4,58.9,59.7,63.3,64.7,65.0,60.6
07-27,59.4,62.5,60.2,66.0,60.9,65.0,58.5,60.0,60.5,59.8,65.5,,58.5,59.4,60.0,62.5,65.5,66.0,60.5
07-28,55.6,57.9,56.8,68.1,58.5,61.5,61.0,58.6,61.2,56.3,67.0,,55.6,56.3,57.9,61.2,67.0,68.1,58.6
07-29,54.4,50.9,59.1,67.2,60.0,64.7,63.9,64.2,61.2,55.3,67.6,,50.9,54.4,59.1,64.2,67.2,67.6,61.2
07-30,58.2,54.9,60.5,63.5,58.4,64.7,63.6,65.5,59.7,56.5,65.0,,54.9,56.5,58.4,63.6,65.0,65.5,60.5
07-31,62.4,56.4,60.9,59.4,61.2,65.8,59.3,66.7,59.2,57.7,60.4,,56.4,57.7,59.3,61.2,65.8,66.7,60.4
08-01,56.7,56.8,60.6,61.1,61.3,64.7,58.4,68.1,58.1,59.2,57.5,,56.7,56.8,58.1,61.1,64.7,68.1,59.2
08-02,58.2,58.3,54.9,62.5,61.4,62.6,61.9,67.9,56.0,60.9,56.5,,54.9,56.0,58.2,61.9,62.6,67.9,60.9
08-03,59.2,57.9,54.7,60.2,60.7,61.9,62.3,68.5,59.6,62.7,55.9,,54.7,55.9,59.2,61.9,62.7,68.5,60.2
08-04,60.3,55.1,58.6,55.4,58.5,61.8,59.1,67.0,61.5,64.3,59.1,,55.1,55.4,58.6,61.5,64.3,67.0,59.1
08-05,58.6,54.6,61.7,56.7,56.4,64.3,61.7,64.5,63.5,62.4,62.0,,54.6,56.4,58.6,62.4,64.3,64.5,61.7
08-06,57.6,57.0,60.5,56.5,55.5,64.7,63.2,62.4,64.3,61.5,62.8,,55.5,56.5,57.6,62.8,64.3,64.7,61.5
08-07,53.3,57.1,54.1,58.5,54.8,64.7,59.5,60.8,57.7,60.8,62.0,,53.3,54.1,57.1,60.8,62.0,64.7,58.5
08-08,54.5,56.7,53.7,61.2,55.6,65.5,59.2,62.1,61.9,61.9,60.2,,53.7,54.5,56.7,61.9,62.1,65.5,60.2
08-09,55.4,56.5,56.1,61.4,58.0,66.6,59.1,62.4,63.8,63.3,41.0,,41.0,55.4,56.5,62.4,63.8,66.6,59.1
08-10,53.9,58.7,58.9,57.3,59.8,66.1,59.3,64.0,62.9,64.5,59.0,,53.9,57.3,58.9,62.9,64.5,66.1,59.3
08-11,53.7,59.8,56.3,57.3,57.3,64.1,59.3,63.2,62.3,62.3,58.9,,53.7,56.3,57.3,62.3,63.2,64.1,59.3
08-12,53.4,56.9,56.6,58.3,56.1,65.7,58.9,63.2,64.1,59.4,58.1,,53.4,56.1,56.9,59.4,64.1,65.7,58.3
08-13,56.1,52.6,58.6,58.3,57.7,65.2,60.8,64.4,65.6,60.7,60.6,,52.6,56.1,58.3,60.8,65.2,65.6,60.6
08-14,59.3,54.8,62.6,60.2,57.6,62.7,62.8,65.6,64.1,58.9,60.3,,54.8,57.6,59.3,62.7,64.1,65.6,60.3
08-15,61.6,55.5,64.0,60.5,53.5,62.0,63.9,66.4,65.4,55.6,60.1,,53.5,55.5,60.1,63.9,65.4,66.4,61.6
08-16,62.1,60.3,63.2,59.8,54.5,62.1,63.7,66.8,62.4,56.2,60.8,,54.5,56.2,60.3,62.4,63.7,66.8,62.1
08-17,60.2,61.9,62.9,57.7,57.9,60.9,62.4,67.2,61.4,58.2,61.0,,57.7,57.9,60.2,61.9,62.9,67.2,61.0
08-18,60.1,63.0,58.8,55.5,59.8,60.5,62.7,68.7,54.4,60.1,58.1,,54.4,55.5,58.8,60.5,63.0,68.7,60.1
08-19,60.5,53.5,55.7,57.4,60.4,58.8,62.1,69.5,45.3,53.7,60.2,,45.3,53.5,55.7,60.4,62.1,69.5,58.8
08-20,60.0,52.4,58.7,58.4,59.5,61.8,63.2,67.5,48.1,53.3,64.4,,48.1,52.4,58.4,61.8,64.4,67.5,59.5
08-21,59.4,53.4,61.3,58.5,58.2,55.0,64.7,66.8,54.9,54.5,60.6,,53.4,54.5,55.0,60.6,64.7,66.8,58.5
08-22,57.4,52.2,60.7,54.8,57.4,53.0,62.0,67.1,57.5,57.7,57.1,,52.2,53.0,57.1,57.7,62.0,67.1,57.4
08-23,56.3,47.8,59.0,51.7,58.1,55.6,61.7,66.3,58.7,59.4,56.4,,47.8,51.7,56.3,59.0,61.7,66.3,58.1
08-24,55.3,50.2,61.0,52.9,56.0,58.3,62.8,66.6,58.1,59.9,53.1,,50.2,52.9,55.3,59.9,62.8,66.6,58.1
08-25,51.7,49.8,62.4,50.5,58.6,59.8,64.6,65.4,59.9,56.4,55.4,,49.8,50.5,55.4,59.9,64.6,65.4,58.6
08-26,53.0,51.1,53.4,49.3,62.1,59.1,62.0,64.2,60.1,53.5,57.3,,49.3,51.1,53.4,60.1,62.1,64.2,57.3
08-27,55.1,45.4,56.5,50.5,63.4,59.2,60.1,64.8,60.8,55.1,59.2,,45.4,50.5,55.1,60.1,63.4,64.8,59.2
08-28,57.3,51.5,58.1,52.3,63.1,57.1,62.7,62.5,61.3,57.6,60.3,,51.5,52.3,57.3,61.3,62.7,63.1,58.1
08-29,59.7,53.5,59.9,56.9,62.1,58.6,61.3,60.8,61.5,59.8,61.5,,53.5,56.9,59.7,61.3,61.5,62.1,59.9
08-30,60.9,56.5,58.7,57.0,62.0,60.8,62.7,59.7,62.2,62.6,62.6,,56.5,57.0,59.7,62.2,62.6,62.7,60.9
08-31,59.0,55.9,55.6,58.0,57.4,58.5,64.2,58.1,61.3,63.1,62.2,,55.6,55.9,58.0,61.3,63.1,64.2,58.5
09-01,58.6,54.4,55.3,58.0,58.6,54.0,64.9,52.2,50.8,63.5,55.5,,50.8,52.2,54.4,58.6,63.5,64.9,55.5
09-02,59.2,58.3,57.5,55.7,61.7,54.7,64.5,58.4,53.1,64.9,54.4,,53.1,54.4,55.7,59.2,64.5,64.9,58.3
09-03,59.5,59.7,57.8,53.8,63.8,55.3,63.4,62.3,54.4,64.5,55.3,,53.8,54.4,55.3,62.3,63.8,64.5,59.5
09-04,60.9,54.7,53.7,54.2,63.9,55.1,63.7,64.7,55.7,63.9,50.2,,50.2,53.7,54.7,63.7,63.9,64.7,55.7
09-05,61.4,51.1,52.3,52.4,62.8,52.3,63.8,66.2,57.5,66.2,51.8,,51.1,51.8,52.3,62.8,66.2,66.2,57.5
09-06,60.9,53.8,53.6,54.5,61.5,53.2,62.3,67.4,60.2,67.6,56.1,,53.2,53.6,54.5,61.5,67.4,67.6,60.2
09-07,60.5,55.1,54.0,54.5,58.9,56.2,60.1,62.5,61.5,66.2,56.6,,54.0,54.5,56.2,60.5,62.5,66.2,58.9
09-08,53.1,52.6,54.4,56.2,57.9,59.5,55.9,34.1,62.1,64.2,58.3,,34.1,52.6,54.4,58.3,62.1,64.2,56.2
09-09,50.8,48.6,55.8,54.7,55.7,60.1,53.8,31.2,63.4,61.0,58.3,,31.2,48.6,53.8,58.3,61.0,63.4,55.7
09-10,50.7,48.2,57.4,55.5,55.6,61.3,52.8,36.4,62.4,55.5,53.7,,36.4,48.2,52.8,55.6,61.3,62.4,55.5
09-11,50.8,50.6,58.7,57.3,57.6,60.5,47.0,44.8,58.5,56.5,52.0,,44.8,47.0,50.8,57.6,58.7,60.5,56.5
09-12,52.0,48.2,59.3,54.1,58.0,59.8,45.7,50.9,57.1,57.0,51.9,,45.7,48.2,51.9,57.1,59.3,59.8,54.1
09-13,50.8,52.4,59.0,49.7,56.8,58.3,50.8,54.1,59.6,50.2,48.4,,48.4,49.7,50.8,56.8,59.0,59.6,52.4
09-14,48.1,55.7,53.3,47.9,48.9,57.6,55.7,55.6,58.7,47.9,46.7,,46.7,47.9,48.1,55.7,57.6,58.7,53.3
09-15,48.8,55.8,48.7,45.2,44.6,60.8,55.6,57.1,58.5,49.4,47.8,,44.6,45.2,48.7,55.8,58.5,60.8,49.4
09-16,51.9,55.8,50.3,46.9,44.6,60.1,53.9,57.6,57.2,50.0,49.7,,44.6,46.9,50.0,55.8,57.6,60.1,51.9
09-17,54.2,56.5,50.0,49.1,48.7,59.6,52.6,57.0,56.7,50.9,52.4,,48.7,49.1,50.9,56.5,57.0,59.6,52.6
09-18,53.5,56.1,47.8,53.9,51.5,59.7,53.5,57.9,52.6,53.7,51.4,,47.8,51.4,52.6,53.9,57.9,59.7,53.5
09-19,47.9,55.6,49.7,57.1,50.5,56.0,55.7,57.0,51.4,55.5,51.2,,47.9,49.7,51.2,55.7,57.0,57.1,55.5
09-20,50.1,58.5,52.2,52.4,51.7,51.4,47.0,55.7,44.1,52.4,51.6,,44.1,47.0,51.4,52.4,55.7,58.5,51.7
09-21,53.8,51.9,54.9,49.4,52.6,53.0,42.3,57.1,45.5,49.7,49.6,,42.3,45.5,49.6,53.0,54.9,57.1,51.9
