date,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
12-14,36.3,11.1,37.8,10.0,10.2,22.1,39.0,20.3,29.1,20.1,20.8,19.9,32.0,27.7,33.4,22.3,19.0,32.7,17.1,,10.0,10.9,20.0,30.8,36.6,39.0,22.1
12-15,26.8,20.3,35.2,16.0,12.6,28.4,18.0,22.6,22.6,29.7,21.0,15.4,39.6,36.3,35.6,13.3,15.8,14.7,14.5,,12.6,14.3,15.9,27.8,35.7,39.6,21.0
12-16,25.7,18.1,14.7,27.3,13.6,33.4,12.9,24.1,20.3,34.5,28.8,14.0,26.4,26.1,38.7,10.2,24.1,20.3,10.8,,10.2,12.5,16.1,26.3,33.7,38.7,24.1
12-17,30.0,17.1,12.0,27.7,13.3,29.3,19.6,32.0,26.4,38.7,27.9,15.4,5.7,18.9,34.3,18.9,28.0,16.5,18.3,,5.7,13.0,17.6,28.0,32.5,38.7,19.6
12-18,30.4,22.5,11.8,27.9,19.0,25.0,29.8,35.8,16.3,39.4,24.4,31.5,3.9,28.4,31.6,31.3,21.0,23.0,25.3,,3.9,15.4,22.7,30.2,32.5,39.4,25.3
12-19,33.1,30.0,18.3,27.7,14.5,27.5,33.3,24.8,7.7,27.0,28.0,33.8,25.3,35.8,28.0,25.3,23.2,33.8,23.5,,7.7,17.6,25.0,29.2,33.8,35.8,27.5
12-20,27.1,33.8,20.1,25.5,9.7,36.3,22.8,24.4,24.8,16.7,28.0,25.5,35.8,28.0,36.3,31.6,31.5,34.5,27.5,,9.7,19.4,25.1,31.6,35.9,36.3,27.5
12-21,16.2,43.0,25.5,11.8,22.8,32.9,26.4,17.1,33.4,19.0,31.5,25.3,25.9,13.5,32.4,40.5,38.1,35.1,24.8,,11.8,15.6,23.6,32.7,38.6,43.0,25.9
12-22,11.7,39.4,21.9,11.1,21.7,26.1,31.3,13.1,32.9,22.1,26.2,24.6,26.4,21.4,18.3,38.5,25.5,36.7,14.9,,11.1,12.8,21.5,26.3,37.0,39.4,24.6
12-23,8.1,32.7,22.8,20.8,12.4,18.1,28.2,22.8,26.8,28.6,19.4,16.2,28.6,21.4,28.0,32.0,12.6,32.9,25.3,,8.1,12.5,20.0,28.1,32.1,32.9,22.8
